"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TMAX","TMIN","WDMV","WSF2","WSF5"
"USW00014937","41.63278","-91.54306","198.1","2018-02-21","0.00","31","18",,"17.0","23.0"
"USW00014937","41.63278","-91.54306","198.1","2018-02-22","0.02","37","27",,"17.0","23.0"
"USW00014937","41.63278","-91.54306","198.1","2018-02-23","0.10","40","26",,"19.9","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-02-24","0.21","40","27",,"29.1","36.9"
"USW00014937","41.63278","-91.54306","198.1","2018-02-25","0.00","46","26",,"31.1","40.0"
"USW00014937","41.63278","-91.54306","198.1","2018-02-26","0.00","56","23",,"18.1","23.0"
"USW00014937","41.63278","-91.54306","198.1","2018-02-27","0.00","65","28",,"23.0","29.1"
"USW00014937","41.63278","-91.54306","198.1","2018-02-28","0.00","57","43",,"16.1","21.9"
"USW00014937","41.63278","-91.54306","198.1","2018-03-01","0.02","52","32",,"28.0","33.1"
"USW00014937","41.63278","-91.54306","198.1","2018-03-02","0.00","50","22",,"16.1","19.9"
"USW00014937","41.63278","-91.54306","198.1","2018-03-03","0.00","54","32",,"23.0","29.1"
"USW00014937","41.63278","-91.54306","198.1","2018-03-04","0.00","57","33",,"25.1","33.1"
"USW00014937","41.63278","-91.54306","198.1","2018-03-05","1.18","45","32",,"25.1","40.0"
"USW00014937","41.63278","-91.54306","198.1","2018-03-06","0.01","36","31",,"19.9","30.0"
"USW00014937","41.63278","-91.54306","198.1","2018-03-07","0.00","36","22",,"23.0","31.1"
"USW00014937","41.63278","-91.54306","198.1","2018-03-08","0.00","37","19",,"17.0","23.0"
"USW00014937","41.63278","-91.54306","198.1","2018-03-09","0.00","42","18",,"13.0","15.0"
"USW00014937","41.63278","-91.54306","198.1","2018-03-10","0.00","47","25",,"16.1","19.0"
"USW00014937","41.63278","-91.54306","198.1","2018-03-11","0.00","49","34",,"17.0","23.9"
"USW00014937","41.63278","-91.54306","198.1","2018-03-12","0.00","46","30",,"23.9","31.1"
"USW00014937","41.63278","-91.54306","198.1","2018-03-13","0.00","42","23",,"28.0","36.0"
"USW00014937","41.63278","-91.54306","198.1","2018-03-14","0.00","62","19",,"25.9","33.1"
"USW00014937","41.63278","-91.54306","198.1","2018-03-15","0.00","56","26",,"15.0","19.0"
"USW00014937","41.63278","-91.54306","198.1","2018-03-16","0.13","43","28",,"21.9","32.0"
"USW00014937","41.63278","-91.54306","198.1","2018-03-17","0.12","46","29",,"18.1","25.9"
"USW00014937","41.63278","-91.54306","198.1","2018-03-18","0.00","51","22",,"15.0","18.1"
"USW00014937","41.63278","-91.54306","198.1","2018-03-19","0.00","54","30",,"23.9","32.0"
"USW00014937","41.63278","-91.54306","198.1","2018-03-20","0.00","41","29",,"16.1","21.0"
"USW00014937","41.63278","-91.54306","198.1","2018-03-21","0.00","47","27",,"17.0","21.0"
"USW00014937","41.63278","-91.54306","198.1","2018-03-22","0.00","50","23",,"8.9","13.0"
"USW00014937","41.63278","-91.54306","198.1","2018-03-23","0.36","50","31",,"21.9","30.0"
"USW00014937","41.63278","-91.54306","198.1","2018-03-24","0.70","35","30",,"25.9","42.1"
"USW00014937","41.63278","-91.54306","198.1","2018-03-25","0.00","40","28",,"19.9","25.9"
"USW00014937","41.63278","-91.54306","198.1","2018-03-26","0.46","37","30",,"15.0","21.0"
"USW00014937","41.63278","-91.54306","198.1","2018-03-27","0.00","38","33",,"19.9","25.9"
"USW00014937","41.63278","-91.54306","198.1","2018-03-28","0.04","48","28",,"12.1","13.0"
"USW00014937","41.63278","-91.54306","198.1","2018-03-29","0.00","52","38",,"19.9","23.9"
"USW00014937","41.63278","-91.54306","198.1","2018-03-30","0.00","52","31",,"19.9","23.0"
"USW00014937","41.63278","-91.54306","198.1","2018-03-31","0.12","56","25",,"31.1","40.9"
"USW00014937","41.63278","-91.54306","198.1","2018-04-01","0.00","32","21",,"16.1","21.0"
"USW00014937","41.63278","-91.54306","198.1","2018-04-02","0.00","43","15",,"19.9","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-04-03","0.08","38","24",,"30.0","40.9"
"USW00014937","41.63278","-91.54306","198.1","2018-04-04","0.00","36","16",,"29.1","38.9"
"USW00014937","41.63278","-91.54306","198.1","2018-04-05","0.00","50","25",,"18.1","23.9"
"USW00014937","41.63278","-91.54306","198.1","2018-04-06","0.00","40","19",,"29.1","38.9"
"USW00014937","41.63278","-91.54306","198.1","2018-04-07","0.00","42","16",,"19.9","25.9"
"USW00014937","41.63278","-91.54306","198.1","2018-04-08","0.19","35","17",,"14.1","17.0"
"USW00014937","41.63278","-91.54306","198.1","2018-04-09","0.01","39","28",,"12.1","14.1"
"USW00014937","41.63278","-91.54306","198.1","2018-04-10","0.00","49","22",,"14.1","18.1"
"USW00014937","41.63278","-91.54306","198.1","2018-04-11","0.00","63","31",,"17.0","19.9"
"USW00014937","41.63278","-91.54306","198.1","2018-04-12","0.00","71","48",,"21.0","29.1"
"USW00014937","41.63278","-91.54306","198.1","2018-04-13","0.01","58","41",,"23.9","34.0"
"USW00014937","41.63278","-91.54306","198.1","2018-04-14","0.29","41","34",,"29.1","42.9"
"USW00014937","41.63278","-91.54306","198.1","2018-04-15","0.04","34","27",,"19.9","25.1"
"USW00014937","41.63278","-91.54306","198.1","2018-04-16","0.00","38","26",,"25.1","33.1"
"USW00014937","41.63278","-91.54306","198.1","2018-04-17","0.00","52","24",,"16.1","23.9"
"USW00014937","41.63278","-91.54306","198.1","2018-04-18","0.06","36","33",,"19.9","28.0"
"USW00014937","41.63278","-91.54306","198.1","2018-04-19","0.00","55","32",,"16.1","19.9"
"USW00014937","41.63278","-91.54306","198.1","2018-04-20","0.00","61","27",,"13.0","16.1"
"USW00014937","41.63278","-91.54306","198.1","2018-04-21","0.00","61","44",,"17.0","23.0"
"USW00014937","41.63278","-91.54306","198.1","2018-04-22","0.00","69","46",,"21.9","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-04-23","0.00","71","48",,"21.0","29.1"
"USW00014937","41.63278","-91.54306","198.1","2018-04-24","0.00","76","39",,"18.1","25.9"
"USW00014937","41.63278","-91.54306","198.1","2018-04-25","0.00","66","41",,"23.0","29.1"
"USW00014937","41.63278","-91.54306","198.1","2018-04-26","0.00","72","36",,"21.0","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-04-27","0.00","76","39",,"31.1","48.1"
"USW00014937","41.63278","-91.54306","198.1","2018-04-28","0.00","60","38",,"16.1","21.9"
"USW00014937","41.63278","-91.54306","198.1","2018-04-29","0.00","67","31",,"23.0","32.0"
"USW00014937","41.63278","-91.54306","198.1","2018-04-30","0.00","84","45",,"29.1","42.1"
"USW00014937","41.63278","-91.54306","198.1","2018-05-01","0.00","83","58",,"29.1","38.0"
"USW00014937","41.63278","-91.54306","198.1","2018-05-02","1.10","82","59",,"29.1","45.0"
"USW00014937","41.63278","-91.54306","198.1","2018-05-03","0.62","75","59",,"29.1","40.9"
"USW00014937","41.63278","-91.54306","198.1","2018-05-04","0.00","78","53",,"21.9","30.0"
"USW00014937","41.63278","-91.54306","198.1","2018-05-05","0.00","82","48",,"16.1","21.0"
"USW00014937","41.63278","-91.54306","198.1","2018-05-06","0.01","81","59",,"21.0","31.1"
"USW00014937","41.63278","-91.54306","198.1","2018-05-07","0.00","80","49",,"13.0","17.0"
"USW00014937","41.63278","-91.54306","198.1","2018-05-08","0.00","81","50",,"23.0","33.1"
"USW00014937","41.63278","-91.54306","198.1","2018-05-09","0.02","81","59",,"30.0","40.0"
"USW00014937","41.63278","-91.54306","198.1","2018-05-10","0.00","80","53",,"15.0","21.9"
"USW00014937","41.63278","-91.54306","198.1","2018-05-11","0.01","64","49",,"23.0","35.1"
"USW00014937","41.63278","-91.54306","198.1","2018-05-12","0.21","58","47",,"18.1","25.1"
"USW00014937","41.63278","-91.54306","198.1","2018-05-13","0.30","63","50",,"16.1","23.9"
"USW00014937","41.63278","-91.54306","198.1","2018-05-14","0.01","78","57",,"15.0","19.9"
"USW00014937","41.63278","-91.54306","198.1","2018-05-15","0.00","79","59",,"16.1","25.1"
"USW00014937","41.63278","-91.54306","198.1","2018-05-16","0.00","83","57",,"8.9","14.1"
"USW00014937","41.63278","-91.54306","198.1","2018-05-17","0.00","84","56",,"16.1","21.9"
"USW00014937","41.63278","-91.54306","198.1","2018-05-18","0.00","79","57",,"21.0","31.1"
"USW00014937","41.63278","-91.54306","198.1","2018-05-19","0.22","82","60",,"18.1","21.9"
"USW00014937","41.63278","-91.54306","198.1","2018-05-20","0.00","67","59",,"19.9","25.1"
"USW00014937","41.63278","-91.54306","198.1","2018-05-21","0.28","70","55",,"13.0","19.9"
"USW00014937","41.63278","-91.54306","198.1","2018-05-22","0.00","80","55",,"10.1","19.9"
"USW00014937","41.63278","-91.54306","198.1","2018-05-23","0.01","85","62",,"14.1","19.9"
"USW00014937","41.63278","-91.54306","198.1","2018-05-24","0.00","90","62",,"16.1","23.0"
"USW00014937","41.63278","-91.54306","198.1","2018-05-25","0.00","86","65",,"15.0","21.9"
"USW00014937","41.63278","-91.54306","198.1","2018-05-26","0.32","91","63",,"28.0","42.1"
"USW00014937","41.63278","-91.54306","198.1","2018-05-27","0.00","98","69",,"14.1","19.9"
"USW00014937","41.63278","-91.54306","198.1","2018-05-28","0.00","98","67",,"17.0","21.9"
"USW00014937","41.63278","-91.54306","198.1","2018-05-29","0.58","92","68",,"17.0","23.0"
"USW00014937","41.63278","-91.54306","198.1","2018-05-30","0.08","86","68",,"21.0","28.0"
"USW00014937","41.63278","-91.54306","198.1","2018-05-31","0.00","90","68",,"16.1","21.0"
"USW00014937","41.63278","-91.54306","198.1","2018-06-01","0.00","93","68",,"16.1","25.9"
"USW00014937","41.63278","-91.54306","198.1","2018-06-02","0.00","79","60",,"23.9","36.0"
"USW00014937","41.63278","-91.54306","198.1","2018-06-03","0.00","81","55",,"28.0","40.9"
"USW00014937","41.63278","-91.54306","198.1","2018-06-04","0.00","84","52",,"17.0","25.1"
"USW00014937","41.63278","-91.54306","198.1","2018-06-05","0.00","91","59",,"18.1","25.1"
"USW00014937","41.63278","-91.54306","198.1","2018-06-06","0.01","90","59",,"25.1","33.1"
"USW00014937","41.63278","-91.54306","198.1","2018-06-07","0.00","91","69",,"14.1","19.0"
"USW00014937","41.63278","-91.54306","198.1","2018-06-08","0.00","88","67",,"17.0","23.9"
"USW00014937","41.63278","-91.54306","198.1","2018-06-09","3.31","85","66",,"45.0","68.0"
"USW00014937","41.63278","-91.54306","198.1","2018-06-10","0.21","80","65",,"18.1","25.9"
"USW00014937","41.63278","-91.54306","198.1","2018-06-11","0.00","77","65",,"17.0","23.9"
"USW00014937","41.63278","-91.54306","198.1","2018-06-12","0.05","88","68",,"19.9","25.1"
"USW00014937","41.63278","-91.54306","198.1","2018-06-13","0.00","81","64",,"21.0","28.0"
"USW00014937","41.63278","-91.54306","198.1","2018-06-14","0.51","69","61",,"19.9","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-06-15","0.00","92","64",,"17.0","21.9"
"USW00014937","41.63278","-91.54306","198.1","2018-06-16","0.00","94","72",,"17.0","25.1"
"USW00014937","41.63278","-91.54306","198.1","2018-06-17","0.00","95","74",,"18.1","25.1"
"USW00014937","41.63278","-91.54306","198.1","2018-06-18","0.00","94","75",,"21.0","29.1"
"USW00014937","41.63278","-91.54306","198.1","2018-06-19","0.11","81","71",,"17.0","23.9"
"USW00014937","41.63278","-91.54306","198.1","2018-06-20","1.26","86","69",,"30.0","46.1"
"USW00014937","41.63278","-91.54306","198.1","2018-06-21","1.74","76","63",,"16.1","21.9"
"USW00014937","41.63278","-91.54306","198.1","2018-06-22","0.04","75","63",,"19.9","29.1"
"USW00014937","41.63278","-91.54306","198.1","2018-06-23","0.00","78","59",,"8.9","12.1"
"USW00014937","41.63278","-91.54306","198.1","2018-06-24","0.00","83","59",,"15.0","19.9"
"USW00014937","41.63278","-91.54306","198.1","2018-06-25","0.09","80","64",,"18.1","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-06-26","0.36","81","67",,"25.1","34.0"
"USW00014937","41.63278","-91.54306","198.1","2018-06-27","0.00","84","65",,"15.0","21.9"
"USW00014937","41.63278","-91.54306","198.1","2018-06-28","0.00","87","65",,"16.1","23.0"
"USW00014937","41.63278","-91.54306","198.1","2018-06-29","0.00","94","69",,"19.9","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-06-30","0.01","94","72",,"19.9","28.0"
"USW00014937","41.63278","-91.54306","198.1","2018-07-01","0.17","84","70",,"21.9","32.0"
"USW00014937","41.63278","-91.54306","198.1","2018-07-02","0.00","84","60",,"13.0","17.0"
"USW00014937","41.63278","-91.54306","198.1","2018-07-03","0.00","90","65",,"16.1","21.9"
"USW00014937","41.63278","-91.54306","198.1","2018-07-04","0.00","93","73",,"18.1","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-07-05","0.00","91","72",,"16.1","23.9"
"USW00014937","41.63278","-91.54306","198.1","2018-07-06","0.00","83","63",,"17.0","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-07-07","0.00","83","57",,"13.0","19.0"
"USW00014937","41.63278","-91.54306","198.1","2018-07-08","0.00","85","57",,"14.1","18.1"
"USW00014937","41.63278","-91.54306","198.1","2018-07-09","0.00","92","62",,"14.1","19.0"
"USW00014937","41.63278","-91.54306","198.1","2018-07-10","0.00","92","71",,"13.0","16.1"
"USW00014937","41.63278","-91.54306","198.1","2018-07-11","0.00","90","67",,"14.1","21.9"
"USW00014937","41.63278","-91.54306","198.1","2018-07-12","0.00","94","67",,"15.0","19.9"
"USW00014937","41.63278","-91.54306","198.1","2018-07-13","0.01","96","71",,"23.0","32.0"
"USW00014937","41.63278","-91.54306","198.1","2018-07-14","0.52","87","72",,"17.0","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-07-15","0.00","87","72",,"6.9","10.1"
"USW00014937","41.63278","-91.54306","198.1","2018-07-16","0.00","88","67",,"16.1","21.9"
"USW00014937","41.63278","-91.54306","198.1","2018-07-17","0.00","89","64",,"10.1","15.0"
"USW00014937","41.63278","-91.54306","198.1","2018-07-18","0.00","86","66",,"13.0","17.0"
"USW00014937","41.63278","-91.54306","198.1","2018-07-19","1.68","79","62",,"19.9","25.9"
"USW00014937","41.63278","-91.54306","198.1","2018-07-20","0.08","78","67",,"21.0","30.0"
"USW00014937","41.63278","-91.54306","198.1","2018-07-21","0.00","82","67",,"18.1","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-07-22","0.00","78","66",,"18.1","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-07-23","0.00","85","65",,"18.1","23.9"
"USW00014937","41.63278","-91.54306","198.1","2018-07-24","0.00","85","65",,"18.1","23.9"
"USW00014937","41.63278","-91.54306","198.1","2018-07-25","0.05","84","61",,"15.0","19.9"
"USW00014937","41.63278","-91.54306","198.1","2018-07-26","0.00","80","61",,"23.0","31.1"
"USW00014937","41.63278","-91.54306","198.1","2018-07-27","0.00","79","58",,"16.1","23.0"
"USW00014937","41.63278","-91.54306","198.1","2018-07-28","0.00","77","55",,"10.1","13.0"
"USW00014937","41.63278","-91.54306","198.1","2018-07-29","0.00","79","61",,"12.1","15.0"
"USW00014937","41.63278","-91.54306","198.1","2018-07-30","0.01","83","58",,"17.0","21.9"
"USW00014937","41.63278","-91.54306","198.1","2018-07-31","0.00","85","58",,"10.1","15.0"
"USW00014937","41.63278","-91.54306","198.1","2018-08-01","0.00","86","60",,"17.0","23.0"
"USW00014937","41.63278","-91.54306","198.1","2018-08-02","0.00","80","64",,"14.1","19.9"
"USW00014937","41.63278","-91.54306","198.1","2018-08-03","0.00","90","62",,"10.1","15.0"
"USW00014937","41.63278","-91.54306","198.1","2018-08-04","0.00","90","63",,"19.9","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-08-05","0.15","94","69",,"25.9","35.1"
"USW00014937","41.63278","-91.54306","198.1","2018-08-06","0.57","84","68",,"19.9","25.9"
"USW00014937","41.63278","-91.54306","198.1","2018-08-07","0.04","83","65",,"18.1","23.0"
"USW00014937","41.63278","-91.54306","198.1","2018-08-08","0.00","84","64",,"13.0","16.1"
"USW00014937","41.63278","-91.54306","198.1","2018-08-09","0.10","92","63",,"38.0","55.0"
"USW00014937","41.63278","-91.54306","198.1","2018-08-10","0.00","88","67",,"15.0","19.0"
"USW00014937","41.63278","-91.54306","198.1","2018-08-11","0.00","89","63",,"8.9","14.1"
"USW00014937","41.63278","-91.54306","198.1","2018-08-12","0.00","92","63",,"8.9","25.1"
"USW00014937","41.63278","-91.54306","198.1","2018-08-13","0.00","90","62",,"12.1","15.0"
"USW00014937","41.63278","-91.54306","198.1","2018-08-14","0.00","87","65",,"10.1","14.1"
"USW00014937","41.63278","-91.54306","198.1","2018-08-15","1.72","86","70",,"12.1","17.0"
"USW00014937","41.63278","-91.54306","198.1","2018-08-16","0.00","86","69",,"18.1","23.0"
"USW00014937","41.63278","-91.54306","198.1","2018-08-17","0.34","86","68",,"14.1","21.0"
"USW00014937","41.63278","-91.54306","198.1","2018-08-18","0.00","86","68",,"8.9","19.9"
"USW00014937","41.63278","-91.54306","198.1","2018-08-19","0.00","83","65",,"13.0","17.0"
"USW00014937","41.63278","-91.54306","198.1","2018-08-20","1.76","77","67",,"21.0","33.1"
"USW00014937","41.63278","-91.54306","198.1","2018-08-21","0.00","75","63",,"21.0","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-08-22","0.00","79","56",,"15.0","21.9"
"USW00014937","41.63278","-91.54306","198.1","2018-08-23","0.00","81","53",,"18.1","25.1"
"USW00014937","41.63278","-91.54306","198.1","2018-08-24","1.22","71","62",,"19.9","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-08-25","0.00","90","63",,"13.0","18.1"
"USW00014937","41.63278","-91.54306","198.1","2018-08-26","0.00","88","66",,"14.1","19.9"
"USW00014937","41.63278","-91.54306","198.1","2018-08-27","0.06","89","74",,"21.9","31.1"
"USW00014937","41.63278","-91.54306","198.1","2018-08-28","2.34","84","66",,"53.0","84.1"
"USW00014937","41.63278","-91.54306","198.1","2018-08-29","0.06","75","61",,"17.0","23.0"
"USW00014937","41.63278","-91.54306","198.1","2018-08-30","0.00","78","57",,"15.0","23.0"
"USW00014937","41.63278","-91.54306","198.1","2018-08-31","0.00","81","64",,"19.9","32.0"
"USW00014937","41.63278","-91.54306","198.1","2018-09-01","1.21","85","68",,"19.9","25.9"
"USW00014937","41.63278","-91.54306","198.1","2018-09-02","0.09","86","67",,"21.0","30.0"
"USW00014937","41.63278","-91.54306","198.1","2018-09-03","0.21","85","70",,"10.1","14.1"
"USW00014937","41.63278","-91.54306","198.1","2018-09-04","0.00","90","69",,"17.0","25.1"
"USW00014937","41.63278","-91.54306","198.1","2018-09-05","2.76","78","70",,"18.1","29.1"
"USW00014937","41.63278","-91.54306","198.1","2018-09-06","0.14","71","65",,"18.1","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-09-07","0.04","70","61",,"16.1","21.9"
"USW00014937","41.63278","-91.54306","198.1","2018-09-08","0.00","71","59",,"19.9","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-09-09","0.00","75","55",,"14.1","23.9"
"USW00014937","41.63278","-91.54306","198.1","2018-09-10","0.00","77","49",,"8.1","12.1"
"USW00014937","41.63278","-91.54306","198.1","2018-09-11","0.00","82","53",,"14.1","19.0"
"USW00014937","41.63278","-91.54306","198.1","2018-09-12","0.00","83","56",,"15.0","23.0"
"USW00014937","41.63278","-91.54306","198.1","2018-09-13","0.00","84","57",,"13.0","18.1"
"USW00014937","41.63278","-91.54306","198.1","2018-09-14","0.00","89","61",,"12.1","16.1"
"USW00014937","41.63278","-91.54306","198.1","2018-09-15","0.00","90","64",,"8.1","11.0"
"USW00014937","41.63278","-91.54306","198.1","2018-09-16","0.00","88","63",,"8.1","12.1"
"USW00014937","41.63278","-91.54306","198.1","2018-09-17","0.00","92","63",,"13.0","19.0"
"USW00014937","41.63278","-91.54306","198.1","2018-09-18","0.60","80","62",,"32.0","52.1"
"USW00014937","41.63278","-91.54306","198.1","2018-09-19","0.82","72","62",,"23.0","34.0"
"USW00014937","41.63278","-91.54306","198.1","2018-09-20","0.03","93","66",,"32.0","42.1"
"USW00014937","41.63278","-91.54306","198.1","2018-09-21","0.04","70","52",,"25.1","40.9"
"USW00014937","41.63278","-91.54306","198.1","2018-09-22","0.00","71","47",,"13.0","18.1"
"USW00014937","41.63278","-91.54306","198.1","2018-09-23","0.00","76","48",,"13.0","17.0"
"USW00014937","41.63278","-91.54306","198.1","2018-09-24","0.00","80","52",,"13.0","21.9"
"USW00014937","41.63278","-91.54306","198.1","2018-09-25","0.91","77","49",,"32.0","44.1"
"USW00014937","41.63278","-91.54306","198.1","2018-09-26","0.00","66","44",,"18.1","23.9"
"USW00014937","41.63278","-91.54306","198.1","2018-09-27","0.00","72","43",,"18.1","25.9"
"USW00014937","41.63278","-91.54306","198.1","2018-09-28","0.07","61","45",,"16.1","23.0"
"USW00014937","41.63278","-91.54306","198.1","2018-09-29","0.11","54","40",,"14.1","21.0"
"USW00014937","41.63278","-91.54306","198.1","2018-09-30","0.02","59","50",,"13.0","16.1"
"USW00014937","41.63278","-91.54306","198.1","2018-10-01","0.14","76","52",,"23.0","33.1"
"USW00014937","41.63278","-91.54306","198.1","2018-10-02","0.00","62","51",,"12.1","15.0"
"USW00014937","41.63278","-91.54306","198.1","2018-10-03","0.38","89","62",,"38.0","57.0"
"USW00014937","41.63278","-91.54306","198.1","2018-10-04","0.00","62","44",,"23.9","36.0"
"USW00014937","41.63278","-91.54306","198.1","2018-10-05","3.18","63","51",,"23.0","31.1"
"USW00014937","41.63278","-91.54306","198.1","2018-10-06","0.71","61","52",,"16.1","21.9"
"USW00014937","41.63278","-91.54306","198.1","2018-10-07","0.99","58","53",,"13.0","19.0"
"USW00014937","41.63278","-91.54306","198.1","2018-10-08","0.46","78","58",,"18.1","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-10-09","0.52","81","66",,"21.0","30.0"
"USW00014937","41.63278","-91.54306","198.1","2018-10-10","0.62","68","45",,"25.9","36.0"
"USW00014937","41.63278","-91.54306","198.1","2018-10-11","0.00","50","34",,"25.1","36.0"
"USW00014937","41.63278","-91.54306","198.1","2018-10-12","0.00","45","34",,"13.0","17.0"
"USW00014937","41.63278","-91.54306","198.1","2018-10-13","0.00","52","38",,"21.0","28.0"
"USW00014937","41.63278","-91.54306","198.1","2018-10-14","0.03","52","36",,"18.1","29.1"
"USW00014937","41.63278","-91.54306","198.1","2018-10-15","0.00","49","34",,"18.1","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-10-16","0.00","62","32",,"21.0","28.0"
"USW00014937","41.63278","-91.54306","198.1","2018-10-17","0.00","54","33",,"21.0","30.0"
"USW00014937","41.63278","-91.54306","198.1","2018-10-18","0.00","63","30",,"15.0","19.9"
"USW00014937","41.63278","-91.54306","198.1","2018-10-19","0.01","62","46",,"18.1","29.1"
"USW00014937","41.63278","-91.54306","198.1","2018-10-20","0.00","51","28",,"36.9","59.1"
"USW00014937","41.63278","-91.54306","198.1","2018-10-21","0.00","55","25",,"18.1","29.1"
"USW00014937","41.63278","-91.54306","198.1","2018-10-22","0.00","67","35",,"12.1","15.0"
"USW00014937","41.63278","-91.54306","198.1","2018-10-23","0.00","56","34",,"12.1","17.0"
"USW00014937","41.63278","-91.54306","198.1","2018-10-24","0.00","57","30",,"13.0","17.0"
"USW00014937","41.63278","-91.54306","198.1","2018-10-25","0.00","53","39",,"12.1","16.1"
"USW00014937","41.63278","-91.54306","198.1","2018-10-26","0.00","57","44",,"12.1","14.1"
"USW00014937","41.63278","-91.54306","198.1","2018-10-27","0.03","64","39",,"13.0","16.1"
"USW00014937","41.63278","-91.54306","198.1","2018-10-28","0.09","59","35",,"35.1","53.0"
"USW00014937","41.63278","-91.54306","198.1","2018-10-29","0.00","62","32",,"13.0","17.0"
"USW00014937","41.63278","-91.54306","198.1","2018-10-30","0.06","64","46",,"16.1","23.0"
"USW00014937","41.63278","-91.54306","198.1","2018-10-31","0.00","59","43",,"15.0","19.0"
"USW00014937","41.63278","-91.54306","198.1","2018-11-01","0.00","55","36",,"6.9","11.0"
"USW00014937","41.63278","-91.54306","198.1","2018-11-02","0.28","57","36",,"12.1","17.0"
"USW00014937","41.63278","-91.54306","198.1","2018-11-03","0.19","50","39",,"19.9","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-11-04","1.42","53","42",,"18.1","25.9"
"USW00014937","41.63278","-91.54306","198.1","2018-11-05","0.17","49","41",,"18.1","25.1"
"USW00014937","41.63278","-91.54306","198.1","2018-11-06","0.01","48","32",,"28.0","40.9"
"USW00014937","41.63278","-91.54306","198.1","2018-11-07","0.00","36","31",,"21.9","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-11-08","0.08","36","30",,"12.1","16.1"
"USW00014937","41.63278","-91.54306","198.1","2018-11-09","0.02","32","18",,"29.1","38.9"
"USW00014937","41.63278","-91.54306","198.1","2018-11-10","0.00","28","12",,"19.9","27.1"
"USW00014937","41.63278","-91.54306","198.1","2018-11-11","0.00","43","24",,"15.0","19.9"
"USW00014937","41.63278","-91.54306","198.1","2018-11-12","0.00","32","20",,"18.1","25.9"
"USW00014937","41.63278","-91.54306","198.1","2018-11-13","0.00","29","17",,"17.0","23.9"
"USW00014937","41.63278","-91.54306","198.1","2018-11-14","0.00","39","15",,"12.1","15.0"
"USW00014937","41.63278","-91.54306","198.1","2018-11-15","0.00","43","16",,"13.0","19.0"
"USW00014937","41.63278","-91.54306","198.1","2018-11-16","0.00","42","33",,"25.9","36.9"
"USW00014937","41.63278","-91.54306","198.1","2018-11-17","0.11","34","27",,"16.1","21.9"
"USW00014937","41.63278","-91.54306","198.1","2018-11-18","0.00","29","17",,"13.0","16.1"
"USW00014937","41.63278","-91.54306","198.1","2018-11-19","0.00","36","16",,"18.1","25.1"
"USW00014937","41.63278","-91.54306","198.1","2018-11-20","0.00","33","20",,"15.0","19.9"
"USW00014937","41.63278","-91.54306","198.1","2018-11-21","0.00","39","22",,"14.1","18.1"
"USW00014937","41.63278","-91.54306","198.1","2018-11-22","0.00","49","27",,"15.0","19.9"
"USW00014937","41.63278","-91.54306","198.1","2018-11-23","0.26","50","35",,"18.1","25.9"
"USW00014937","41.63278","-91.54306","198.1","2018-11-24","0.00","51","35",,"21.0","30.0"
"USW00014937","41.63278","-91.54306","198.1","2018-11-25","0.67","36","29",,"28.0","40.0"
"USW00014937","41.63278","-91.54306","198.1","2018-11-26","0.00","29","19",,"23.9","34.0"
"USW00014937","41.63278","-91.54306","198.1","2018-11-27","0.00","27","11",,"17.0","23.9"
"USW00014937","41.63278","-91.54306","198.1","2018-11-28","0.00","27","7",,"14.1","19.9"
"USW00014937","41.63278","-91.54306","198.1","2018-11-29","0.00","36","27",,"10.1","16.1"
"USW00014937","41.63278","-91.54306","198.1","2018-11-30","0.00","37","21",,"17.0","23.0"
"USW00014937","41.63278","-91.54306","198.1","2018-12-01","0.75","41","33",,"33.1","47.0"
"USW00014937","41.63278","-91.54306","198.1","2018-12-02","0.08","39","34",,"17.0","25.1"
"USW00014937","41.63278","-91.54306","198.1","2018-12-03","0.00","34","30",,"15.0","19.9"
"USW00014937","41.63278","-91.54306","198.1","2018-12-04","0.00","30","25",,"16.1","19.9"
"USW00014937","41.63278","-91.54306","198.1","2018-12-05","0.00","38","20",,"15.0","19.0"
"USW00014937","41.63278","-91.54306","198.1","2018-12-06","0.00","30","17",,"17.0","23.9"
"USW00014937","41.63278","-91.54306","198.1","2018-12-07","0.00","25","10",,"8.9","12.1"
